EmployeeID,FirstName,Department,JobRole,Age,Gender,MaritalStatus,Education,State,City,HireDate,TerminationDate,Attrition,MonthlySalary,AnnualSalary,JobSatisfaction,WorkLifeBalance,PerformanceRating,OverTime,DistanceFromHomeKM,NumCompaniesWorked,TrainingHoursLastYear
106214,Employee106214,Nursing,Staff Nurse,38,Female,Divorced,Bachelor's Degree,NY,Syracuse,2017-02-01,,No,5783.33,69400.0,2,5.0,3,No,16.9,3,49
103135,Employee103135,Nursing,Staff Nurse,21,Male,Single,Associate Degree,NY,Rochester,2022-06-23,,No,6125.0,73500.0,3,2.0,4,No,10.3,3,5
109806,Employee109806,Pharmacy,Pharmacist,37,Female,Married,High School,NJ,Newark,2016-04-27,,No,6658.33,79900.0,2,3.0,1,No,1.0,1,0
111127,Employee111127,Lab Services,Phlebotomist,57,Female,Single,Bachelor's Degree,CT,Stamford,2018-08-03,,No,4783.33,57400.0,3,1.0,2,No,2.2,3,27
113257,Employee113257,Lab Services,Lab Technician,46,Male,Single,Bachelor's Degree,MA,Boston,2019-12-31,2025-04-25,Yes,4891.67,58700.0,3,4.0,2,No,12.0,4,37
103299,Employee103299,Pharmacy,Pharmacy Technician,26,Female,Married,Bachelor's Degree,NY,Albany,2018-09-18,,No,5216.67,62600.0,2,3.0,3,Yes,8.3,3,41
111026,Employee111026,Finance,Accountant,47,Female,Single,Doctorate,NY,Albany,2023-11-13,,No,7208.33,86500.0,2,2.0,3,No,13.9,3,35
107480,Employee107480,Patient Support,Patient Coordinator,34,Male,Married,Bachelor's Degree,CT,Stamford,2020-05-07,,No,5008.33,60100.0,1,1.0,4,Yes,2.2,2,42
102350,Employee102350,IT,Systems Analyst,29,Male,Married,Master's Degree,CT,Hartford,2021-05-03,,No,7908.33,94900.0,3,3.0,4,No,23.6,2,34
105843,Employee105843,Finance,Accountant,59,Male,Married,Master's Degree,PA,Allentown,2019-07-01,,No,5225.0,62700.0,3,3.0,1,No,27.4,2,48
112978,Employee112978,Administration,Admin Assistant,35,female,Single,Master's Degree,NY,Albany,2019-10-18,,No,6375.0,76500.0,2,4.0,3,No,2.0,2,15
111302,Employee111302,Patient Support,Case Manager,37,Male,Married,Master's Degree,NY,Rochester,2024-09-22,,No,10641.67,127700.0,5,3.0,4,Yes,3.6,3,8
107666,Employee107666,Pharmacy,Pharmacy Technician,35,Female,Married,Associate Degree,NY,Syracuse,2018-01-01,,No,4333.33,52000.0,2,3.0,3,No,23.2,1,31
109931,Employee109931,Nursing,Staff Nurse,47,Female,Single,Doctorate,PA,Philadelphia,2022-06-09,,No,7483.33,89800.0,3,1.0,3,No,16.4,1,9
100237,Employee100237,Administration,Records Clerk,44,Male,Single,Bachelor's Degree,PA,Philadelphia,2021-11-08,,No,4391.67,52700.0,3,3.0,2,Yes,2.4,3,41
105782,Employee105782,Emergency, ER Nurse  ,21,Female,Single,Associate Degree,CT,Hartford,2015-07-26,,No,6175.0,74100.0,4,2.0,3,Yes,27.5,2,37
106083,Employee106083,LAB SERVICES,Lab Technician,45,Female,Divorced,Bachelor's Degree,NJ,Trenton,2014-04-28,,No,5633.33,67600.0,4,1.0,2,No,4.1,3,8
106080,Employee106080,Human Resources,Recruiter,28,Non-Binary,Divorced,Master's Degree,PA,Philadelphia,2023-04-14,,No,5516.67,66200.0,3,3.0,2,Yes,21.1,0,11
107898,Employee107898,Human Resources,Benefits Coordinator,34,Male,Divorced,Master's Degree,CT,Hartford,2023-12-03,,No,4683.33,56200.0,3,3.0,2,No,12.9,2,27
103164,Employee103164,IT,Systems Analyst,47,Male,Single,Master's Degree,NJ,Newark,2016-02-14,,No,8075.0,96900.0,2,2.0,2,Yes,39.1,1,45
100500,Employee100500,IT,Network Engineer,44,Female,Divorced,Master's Degree,MA,Springfield,2017-05-19,,No,7066.67,84800.0,3,2.0,3,No,3.7,1,49
104919,Employee104919,Administration,Admin Assistant,44,Male,Single,Master's Degree,NY,Syracuse,2015-02-04,,No,6766.67,81200.0,1,3.0,2,No,9.5,7,31
103626,Employee103626,Surgery,Surgeon,43,Female,Divorced,Bachelor's Degree,CT,Hartford,2018-02-08,,No,10575.0,126900.0,2,4.0,3,No,5.7,1,15
103128,Employee103128,Human Resources,HR Generalist,30,Female,Divorced,Master's Degree,PA,Allentown,2022-05-02,,No,4900.0,58800.0,3,1.0,3,No,7.6,5,35
108987,Employee108987,IT,Systems Analyst,35,Male,Married,High School,MA,Boston,2015-10-23,,No,7441.67,89300.0,2,2.0,2,Yes,6.2,1,30
103359,Employee103359,Patient Support,Case Manager,29,Female,Divorced,Bachelor's Degree,CT,Stamford,2022-01-06,,No,9533.33,114400.0,3,4.0,2,Yes,1.0,4,26
111484,Employee111484,Surgery,Anesthesiologist,37,Female,Married,Master's Degree,NY,Rochester,2014-02-21,,No,11791.67,141500.0,4,4.0,3,No,23.2,5,28
112165,Employee112165,Nursing,Staff Nurse,50,Female,Single,Associate Degree,NJ,Trenton,2024-04-18,,No,6166.67,74000.0,2,4.0,2,Yes,18.0,1,12
109183,Employee109183,Emergency,ER Nurse,24,Male,Single,Master's Degree,NY,Rochester,2014-05-29,2015-12-11,Yes,7533.33,90400.0,3,2.0,2,Yes,30.4,1,46
112856,Employee112856,Finance,Billing Specialist,31,Female,Married,Bachelor's Degree,MA,Boston,2023-10-26,,No,6983.33,83800.0,2,2.0,4,No,33.5,3,35
107079,Employee107079,Surgery,Anesthesiologist,42,Male,Married,Bachelor's Degree,PA,Pittsburgh,2016-12-29,,No,10841.67,130100.0,3,3.0,2,Yes,52.7,3,43
110628,Employee110628,Finance,Financial Analyst,40,Female,Divorced,Master's Degree,NY,Syracuse,2025-08-02,,No,7850.0,94200.0,3,1.0,2,No,23.2,2,29
111569,Employee111569,IT,IT Support,51,Female,Divorced,Bachelor's Degree,CT,Stamford,2018-08-01,2024-05-07,Yes,5100.0,61200.0,4,4.0,3,No,1.0,3,21
108583,Employee108583,Lab Services,Lab Manager,31,Male,Single,Bachelor's Degree,PA,Philadelphia,2024-09-11,,No,9191.67,110300.0,2,3.0,3,No,5.6,2,48
104840,Employee104840,Finance,Billing Specialist,33,Male,Single,High School,NY,Rochester,2016-09-03,,No,7066.67,84800.0,5,3.0,3,No,15.4,1,55
110593,Employee110593,Lab Services,Lab Technician,30,Female,Single,Associate Degree,CT,Stamford,2014-06-21,,No,4383.33,52600.0,1,1.0,3,No,3.2,1,18
101218,Employee101218,IT,Network Engineer,42,Female,Single,Bachelor's Degree,PA,Allentown,2024-02-24,,No,6316.67,75800.0,3,2.0,3,No,4.8,5,27
100236,Employee100236,Facilities,Custodian,41,Male,Divorced,Doctorate,CT,Hartford,2025-05-19,2025-09-10,Yes,5950.0,71400.0,3,1.0,3,No,16.7,5,3
100332,Employee100332,Radiology,Radiologic Technologist,36,Non-Binary,Married,Bachelor's Degree,NJ,Newark,2014-08-04,2022-11-06,Yes,6958.33,83500.0,5,2.0,3,Yes,2.4,0,20
104577,Employee104577,Pharmacy,Pharmacy Technician,32,Female,Single,High School,NJ,Newark,2019-05-07,,No,4700.0,56400.0,4,2.0,3,No,35.6,1,23
103189,Employee103189,Nursing,ICU Nurse,51,Female,Married,Bachelor's Degree,NJ,Trenton,2015-08-19,,No,7208.33,86500.0,3,4.0,4,No,12.5,1,29
107777,Employee107777,Facilities,Custodian,23,Female,Divorced,Associate Degree,NJ,Jersey City,2018-05-31,,No,5091.67,61100.0,2,3.0,3,No,20.3,2,6
113966,Employee113966,Human Resources,Benefits Coordinator,37,Female,Married,Bachelor's Degree,PA,Pittsburgh,2025-09-17,,No,4800.0,57600.0,3,4.0,3,No,29.7,3,54
100045,Employee100045,Pharmacy,Pharmacy Technician,32,Female,Married,Bachelor's Degree,NY,Buffalo,2014-01-18,,No,5016.67,60200.0,2,2.0,1,No,2.0,2,39
107926,Employee107926,IT,Network Engineer,49,Female,Married,Bachelor's Degree,NY,Albany,2016-07-27,,No,6466.67,77600.0,1,2.0,3,Yes,2.4,3,38
113757,Employee113757,Human Resources,HR Generalist,42,Female,Divorced,Associate Degree,MA,Springfield,2022-04-25,,No,4416.67,53000.0,4,4.0,2,No,24.0,0,8
114366,Employee114366,Emergency,ER Physician,35,Male,Divorced,High School,NY,Syracuse,2024-12-22,,No,10083.33,121000.0,3,2.0,3,Yes,5.0,1,18
104217,Employee104217,Human Resources,HR Manager,41,Female,Married,High School,NJ,Newark,2023-05-28,,No,9891.67,118700.0,3,3.0,2,No,7.0,3,0
111629,Employee111629,Pharmacy,Pharmacy Technician,29,Female,Divorced,Bachelor's Degree,NY,Albany,2017-06-03,2020-12-16,Yes,5058.33,60700.0,3,2.0,3,Yes,16.3,1,20
103073,Employee103073,Nursing,ICU Nurse,38,Female,Divorced,Bachelor's Degree,MA,Boston,2024-03-11,,No,5983.33,71800.0,1,1.0,3,Yes,4.7,1,18
111327,Employee111327,Human Resources,HR Manager,37,Female,Married,Associate Degree,MA,Boston,2019-08-22,,No,10800.0,129600.0,3,2.0,5,No,10.0,1,42
107912,Employee107912,Finance,Financial Analyst,34,Female,Single,Bachelor's Degree,MA,Boston,2023-02-25,,No,7216.67,86600.0,1,2.0,2,No,5.7,1,0
113561,Employee113561,Lab Services,Lab Technician,31,Female,Single,Bachelor's Degree,CT,Hartford,2020-12-27,,No,4808.33,57700.0,2,5.0,3,No,36.2,0,37
112238,Employee112238,Lab Services,Lab Technician,41,Male,Single,High School,NY,Rochester,2020-06-11,,No,4883.33,58600.0,1,2.0,2,No,1.3,1,13
105023,Employee105023,Patient Support,Case Manager,34,Female,Divorced,Doctorate,PA,Allentown,2022-09-30,2024-01-09,Yes,11850.0,142200.0,2,4.0,2,No,12.5,4,34
106660,Employee106660,Emergency,ER Nurse,34,Female,Married,Bachelor's Degree,NY,Syracuse,2019-08-11,2024-11-19,Yes,6550.0,78600.0,3,1.0,3,No,9.8,2,50
101595,Employee101595,Pharmacy,Pharmacy Technician,36,Female,Divorced,Bachelor's Degree,CT,New Haven,2023-08-20,,No,4116.67,49400.0,3,3.0,3,No,10.4,3,7
108416,Employee108416,Pharmacy,Pharmacist,35,Female,Divorced,Bachelor's Degree,MA,Worcester,2014-03-12,,No,7266.67,87200.0,2,3.0,2,No,12.1,1,17
113055,Employee113055,Administration,Office Manager,33,Male,Single,Associate Degree,NJ,Jersey City,2014-11-30,,No,11083.33,133000.0,1,2.0,2,Yes,7.3,0,43
104710,Employee104710,Facilities,Maintenance Tech,29,Male,Married,Doctorate,CT,Stamford,2020-10-28,,No,7383.33,88600.0,5,3.0,2,No,10.7,2,24
102892,Employee102892,Administration,Admin Assistant,39,Female,Single,High School,NY,Rochester,2014-12-03,,No,5050.0,60600.0,2,4.0,2,No,2.6,0,52
101246,Employee101246,Administration,Records Clerk,28,Female,Divorced,,NJ,Trenton,2020-05-25,,No,5016.67,60200.0,3,2.0,3,Yes,,2,39
107770,Employee107770,Emergency,ER Physician,34,Female,Married,Associate Degree,PA,Allentown,2025-10-13,,No,9775.0,117300.0,2,2.0,3,No,14.2,2,25
101541,Employee101541,Lab Services,Lab Technician,40,Male,Divorced,Bachelor's Degree,PA,Allentown,2024-12-19,2025-09-06,Yes,4966.67,59600.0,2,2.0,1,No,37.6,8,27
111730,Employee111730,Finance,Accountant,43,Male,Divorced,Bachelor's Degree,PA,Pittsburgh,2017-01-11,,No,5083.33,61000.0,3,2.0,2,Yes,12.4,3,11
112341,Employee112341,Radiology,Radiologist,47,Male,Married,Master's Degree,MA,Worcester,2018-01-19,,No,11516.67,138200.0,2,3.0,3,Yes,54.6,4,36
104626,Employee104626,Surgery,Surgical Tech,39,Female,Divorced,Bachelor's Degree,PA,Allentown,2023-02-11,2025-12-10,Yes,4758.33,57100.0,3,1.0,2,No,1.9,3,22
110726,Employee110726,Facilities,Maintenance Tech,31,male,Single,Bachelor's Degree,PA,Pittsburgh,2020-08-29,,No,5241.67,62900.0,2,2.0,3,No,7.9,0,29
114742,Employee114742,Lab Services,Lab Manager,38,female,Divorced,High School,CT,New Haven,2016-02-05,,No,10433.33,125200.0,2,1.0,3,Yes,10.9,2,45
100819,Employee100819,Emergency,ER Nurse,43,Female,Married,Master's Degree,MA,Boston,2015-09-19,,No,7300.0,87600.0,2,2.0,3,Yes,14.0,3,35
111651,Employee111651,Patient Support,Intake Specialist,21,Male,Single,Bachelor's Degree,NY,Albany,2019-05-10,,No,7608.33,91300.0,3,1.0,2,No,2.5,3,26
100156,Employee100156,Human Resources,Benefits Coordinator,37,Female,Divorced,Associate Degree,CT,Hartford,2023-10-11,,No,4116.67,49400.0,3,4.0,2,No,3.9,3,32
107511,Employee107511,Human Resources,HR Manager,21,Female,Divorced,Bachelor's Degree,CT,Hartford,2020-12-07,2022-11-14,Yes,10283.33,123400.0,3,4.0,3,Yes,10.4,1,24
106745,Employee106745,Facilities,Maintenance Tech,40,Female,Married,Master's Degree,NY,Syracuse,2023-07-21,,No,5233.33,62800.0,3,3.0,3,No,2.7,3,16
108636,Employee108636,Nursing,Nurse Practitioner,51,Male,Divorced,Bachelor's Degree,NJ,Jersey City,2022-05-16,,No,6908.33,82900.0,5,4.0,2,Yes,3.7,4,18
100249,Employee100249,Finance,Billing Specialist,41,Male,Single,Bachelor's Degree,CT,Hartford,2022-11-12,,No,7333.33,88000.0,4,4.0,2,Yes,21.6,2,18
113050,Employee113050,LAB SERVICES,Lab Technician,41,Male,Married,Master's Degree,NJ,Trenton,2021-01-27,,No,5908.33,70900.0,5,2.0,3,No,,2,25
112120,Employee112120,Surgery,Surgical Tech,35,Female,Single,Associate Degree,CT,New Haven,2018-07-21,,No,4341.67,52100.0,3,3.0,2,No,3.0,1,61
104015,Employee104015,Pharmacy,Pharmacist,30,Male,Divorced,Bachelor's Degree,PA,Philadelphia,2019-10-06,,No,7250.0,87000.0,1,3.0,3,Yes,8.3,3,39
107610,Employee107610,Lab Services,Lab Technician,40,Male,Divorced,Bachelor's Degree,CT,Hartford,2020-04-29,,No,4716.67,56600.0,3,2.0,3,No,2.6,4,42
110829,Employee110829,Facilities,Custodian,41,Female,Divorced,Bachelor's Degree,CT,Stamford,2017-10-21,,No,4891.67,58700.0,2,3.0,2,Yes,11.9,1,29
105227,Employee105227,Lab Services,Lab Manager,49,Female,Married,Master's Degree,MA,Worcester,2024-01-25,,No,10600.0,127200.0,1,2.0,4,No,22.6,0,40
112831,Employee112831,Emergency,ER Nurse,37,Female,Married,Bachelor's Degree,NJ,Newark,2016-06-20,2024-08-18,Yes,6791.67,81500.0,2,2.0,3,Yes,6.6,0,33
108175,Employee108175,Nursing,Staff Nurse,26,Female,Divorced,Associate Degree,NJ,Jersey City,2015-10-05,,No,7091.67,85100.0,4,3.0,3,No,25.0,1,17
108986,Employee108986,SURGERY,Surgeon,21,Female,Married,Bachelor's Degree,MA,Worcester,2016-01-03,,No,11241.67,134900.0,2,3.0,4,Yes,21.0,3,17
108120,Employee108120,Human Resources,Recruiter,37,Male,Married,Doctorate,PA,Allentown,2024-03-06,,No,7116.67,85400.0,3,4.0,2,No,9.4,2,25
109918,Employee109918,Human Resources,HR Generalist,48,Female,Single,Bachelor's Degree,NY,Syracuse,2017-08-13,,No,5250.0,63000.0,2,2.0,2,Yes,1.0,2,40
103190,Employee103190,Surgery,Anesthesiologist,43,Female,Single,Bachelor's Degree,NJ,Newark,2018-11-26,2021-11-30,Yes,9966.67,119600.0,4,3.0,3,No,3.3,0,42
102650,Employee102650,Radiology,Radiologic Technologist,30,Male,Single,Master's Degree,PA,Philadelphia,2021-05-05,,No,6958.33,83500.0,4,4.0,1,No,11.2,3,22
100629,Employee100629,Lab Services, Lab Manager  ,37,Male,Divorced,Bachelor's Degree,CT,Hartford,2022-01-02,2023-06-03,Yes,10125.0,121500.0,1,4.0,1,No,24.5,2,41
101231,Employee101231,Patient Support,Case Manager,51,Male,Single,Bachelor's Degree,NJ,Trenton,2021-03-10,,No,10133.33,121600.0,3,3.0,3,No,2.6,1,45
102340,Employee102340,IT,Network Engineer,48,Female,Married,High School,CT,Stamford,2014-08-22,,No,6383.33,76600.0,3,3.0,4,No,3.3,1,16
107708,Employee107708,Finance,Billing Specialist,46,Female,Married,Bachelor's Degree,MA,Boston,2025-05-23,,No,7191.67,86300.0,3,3.0,3,Yes,57.4,4,8
110036,Employee110036,Patient Support,Case Manager,37,Female,Married,Bachelor's Degree,PA,Allentown,2015-07-29,,No,10766.67,129200.0,1,3.0,3,Yes,1.0,3,36
106831,Employee106831,Facilities,Maintenance Tech,50,Male,Divorced,Bachelor's Degree,PA,Pittsburgh,2019-04-01,,No,4700.0,56400.0,2,2.0,3,No,13.6,2,24
113656,Employee113656,Finance,Financial Analyst,40,Female,Divorced,Doctorate,NJ,Trenton,2016-05-09,,No,9308.33,111700.0,3,1.0,3,Yes,13.3,2,20
107369,Employee107369,Administration,Admin Assistant,35,Male,Divorced,Master's Degree,PA,Pittsburgh,2019-06-28,,No,5741.67,68900.0,4,3.0,2,No,28.0,4,40
109813,Employee109813,Emergency,ER Nurse,47,Male,Married,Associate Degree,CT,New Haven,2018-09-01,,No,6416.67,77000.0,2,2.0,3,No,5.8,2,24
101452,Employee101452,Finance,Accountant,50,Female,Married,Bachelor's Degree,CT,Stamford,2024-08-13,,No,4791.67,57500.0,2,3.0,2,No,8.6,1,1
111095,Employee111095,Surgery,Anesthesiologist,43,Male,Married,Associate Degree,NJ,Jersey City,2019-11-14,2020-10-08,Yes,9891.67,118700.0,4,4.0,2,No,7.0,2,13
113360,Employee113360,Lab Services,Phlebotomist,50,Male,Single,Bachelor's Degree,NY,Buffalo,2024-02-11,,No,4208.33,50500.0,5,4.0,3,Yes,1.7,3,22
112843,Employee112843,Facilities,Maintenance Tech,41,Male,Single,Master's Degree,NY,Albany,2014-04-21,,No,6666.67,80000.0,3,2.0,2,No,1.2,2,34
101829,Employee101829,IT, IT Support  ,36,Male,Single,Bachelor's Degree,CT,Hartford,2023-07-25,,No,5200.0,62400.0,2,1.0,1,No,9.9,4,25
109019,Employee109019,Pharmacy,Pharmacy Technician,55,Male,Single,High School,PA,Allentown,2025-09-18,,No,3158.33,37900.0,2,2.0,2,No,18.3,2,2
101640,Employee101640,IT,IT Support,40,Non-Binary,Married,High School,NJ,Newark,2020-07-19,2024-06-13,Yes,4733.33,56800.0,3,3.0,4,Yes,14.2,2,17
103865,Employee103865,Emergency,Paramedic,29,Male,Divorced,Master's Degree,CT,Stamford,2017-04-22,,No,6066.67,72800.0,2,3.0,3,No,15.2,0,26
107938,Employee107938,IT,Systems Analyst,41,Female,Single,Associate Degree,MA,Boston,2014-10-13,,No,7583.33,91000.0,2,2.0,3,No,9.9,0,13
111106,Employee111106,Administration,Admin Assistant,42,Male,Married,Bachelor's Degree,MA,Worcester,2019-12-03,2024-03-13,Yes,4750.0,57000.0,3,3.0,2,Yes,5.1,2,27
114126,Employee114126,Finance,Financial Analyst,40,Female,Single,Associate Degree,MA,Boston,2018-08-16,2024-05-21,Yes,7458.33,89500.0,2,2.0,1,No,4.0,3,0
111984,Employee111984,Patient Support,Case Manager,31,Male,Divorced,High School,MA,Worcester,2025-03-14,,No,9766.67,117200.0,3,4.0,3,No,22.2,2,32
111132,Employee111132,Lab Services,Lab Manager,32,Male,Divorced,Master's Degree,MA,Boston,2017-07-25,,No,11125.0,133500.0,2,3.0,3,No,11.1,6,13
103421,Employee103421,Patient Support,Case Manager,49,Female,Single,Bachelor's Degree,CT,Stamford,2015-07-11,,No,11000.0,132000.0,3,1.0,3,No,27.1,3,44
112189,Employee112189,Nursing,Charge Nurse,40,Male,Married,,PA,Pittsburgh,2019-11-15,,No,7775.0,93300.0,3,2.0,2,Yes,,0,42
103768,Employee103768,Radiology,Imaging Specialist,34,Female,Married,Associate Degree,NY,Albany,2022-11-25,,No,7075.0,84900.0,4,3.0,2,No,2.3,4,24
108728,Employee108728,Surgery,Surgical Tech,31,Male,Divorced,Associate Degree,NY,Buffalo,2023-09-09,,No,4283.33,51400.0,2,3.0,3,No,1.0,2,50
105907,Employee105907,RADIOLOGY, Imaging Specialist  ,40,Female,Married,Associate Degree,NJ,Newark,2017-08-23,,No,7533.33,90400.0,3,3.0,2,Yes,41.2,2,28
110856,Employee110856,Facilities,Custodian,39,Female,Divorced,Associate Degree,MA,Springfield,2022-06-29,,No,3658.33,43900.0,1,2.0,3,No,5.6,1,27
108347,Employee108347,Lab Services,Phlebotomist,40,Female,Divorced,Bachelor's Degree,PA,Philadelphia,2018-06-28,2025-10-14,Yes,4800.0,57600.0,2,2.0,3,No,8.4,1,6
111434,Employee111434,Patient Support,Patient Coordinator,23,Female,Married,Associate Degree,NY,Syracuse,2025-04-20,2025-09-01,Yes,4383.33,52600.0,1,1.0,3,No,2.4,1,19
105597,Employee105597,Pharmacy,Pharmacist,42,Female,Married,Bachelor's Degree,MA,Springfield,2022-07-12,,No,7308.33,87700.0,2,2.0,2,Yes,1.8,3,20
103150,Employee103150,Facilities,Facilities Manager,26,Female,Married,High School,CT,New Haven,2017-07-23,,No,10083.33,121000.0,4,2.0,3,No,36.4,1,0
111145,Employee111145,SURGERY,Surgeon,49,Female,Married,Bachelor's Degree,NJ,Newark,2021-04-11,,No,10791.67,129500.0,4,3.0,3,No,6.7,5,46
109504,Employee109504,Surgery,Surgeon,21,Female,Single,Associate Degree,MA,Worcester,2025-02-17,,No,10025.0,120300.0,3,3.0,3,No,2.7,3,0
108515,Employee108515,Nursing,Staff Nurse,31,Female,Divorced,Bachelor's Degree,NJ,Jersey City,2023-07-07,,No,6191.67,74300.0,3,2.0,3,No,35.8,4,34
105807,Employee105807,Facilities,Maintenance Tech,31,Non-Binary,Married,Master's Degree,NJ,Newark,2025-11-02,,No,5675.0,68100.0,3,2.0,3,Yes,44.7,0,18
104111,Employee104111,Facilities,Custodian,24,Male,Married,Master's Degree,CT,Stamford,2024-08-22,,No,5116.67,61400.0,3,4.0,3,Yes,6.4,0,28
111523,Employee111523,Administration,Records Clerk,48,Male,Single,Master's Degree,NY,Albany,2021-08-10,,No,5750.0,69000.0,2,2.0,2,No,7.0,1,0
112178,Employee112178,EMERGENCY,ER Nurse,30,Female,Divorced,Doctorate,NY,Rochester,2023-01-26,2025-04-13,Yes,7758.33,93100.0,2,1.0,2,Yes,29.5,4,51
101799,Employee101799,Patient Support,Patient Coordinator,40,Female,Divorced,Associate Degree,PA,Allentown,2021-09-27,2023-04-10,Yes,4608.33,55300.0,3,2.0,3,No,1.0,4,16
108275,Employee108275,Human Resources,HR Generalist,36,Female,Single,High School,MA,Boston,2020-04-11,,No,4616.67,55400.0,3,3.0,3,No,1.0,1,46
110753,Employee110753,Lab Services,Lab Manager,30,Female,Married,Bachelor's Degree,PA,Philadelphia,2025-03-05,2025-12-02,Yes,9883.33,118600.0,4,3.0,3,Yes,7.0,0,50
110136,Employee110136,Finance,Accountant,21,Male,Married,Associate Degree,CT,Stamford,2015-02-15,,No,5083.33,61000.0,3,3.0,3,No,6.6,4,38
101989,Employee101989,PHARMACY,Pharmacy Technician,42,Female,Divorced,Bachelor's Degree,PA,Pittsburgh,2024-02-11,2024-09-22,Yes,4758.33,57100.0,2,1.0,4,No,1.0,1,11
111729,Employee111729,RADIOLOGY,Imaging Specialist,27,Male,Married,Bachelor's Degree,CT,New Haven,2016-06-26,,No,7533.33,90400.0,1,4.0,4,No,31.1,1,0
113672,Employee113672,Emergency,Paramedic,40,Non-Binary,Married,Bachelor's Degree,MA,Springfield,2015-02-26,,No,5700.0,68400.0,3,2.0,3,No,5.3,2,21
101575,Employee101575,Emergency,Paramedic,46,Female,Divorced,Bachelor's Degree,PA,Allentown,2022-01-09,,No,4983.33,59800.0,2,3.0,3,No,12.2,3,19
111170,Employee111170,Finance,Financial Analyst,30,Male,Married,Bachelor's Degree,NJ,Jersey City,2024-12-30,,No,7808.33,93700.0,4,3.0,4,No,18.6,1,32
102724,Employee102724,Administration,Records Clerk,36,Male,Divorced,Bachelor's Degree,MA,Boston,2016-10-12,,No,5116.67,61400.0,4,3.0,2,No,7.3,3,43
111598,Employee111598,Patient Support,Case Manager,39,Female,Married,Bachelor's Degree,NJ,Trenton,2024-07-26,,No,9941.67,119300.0,4,3.0,3,Yes,10.7,3,14
102059,Employee102059,Emergency,Paramedic,40,Female,Married,Bachelor's Degree,CT,New Haven,2021-11-13,2025-02-02,Yes,4500.0,54000.0,3,2.0,1,No,11.2,0,5
109955,Employee109955,IT,Network Engineer,50,Female,Divorced,High School,CT,Stamford,2017-11-29,,No,6150.0,73800.0,4,3.0,3,Yes,7.3,1,32
109687,Employee109687,Administration,Records Clerk,22,male,Divorced,Associate Degree,CT,Hartford,2016-06-01,,No,4491.67,53900.0,5,2.0,3,No,3.6,4,18
113120,Employee113120,Finance,Accountant,40,Female,Single,Master's Degree,PA,Allentown,2015-03-29,,No,6058.33,72700.0,2,3.0,1,No,1.0,7,43
110273,Employee110273,Nursing,ICU Nurse,39,Male,Married,Associate Degree,NJ,Jersey City,2018-02-03,,No,5741.67,68900.0,2,2.0,3,No,26.9,4,9
109367,Employee109367,Finance,Billing Specialist,34,Female,Married,Bachelor's Degree,NJ,Newark,2021-02-24,2021-09-16,Yes,7108.33,85300.0,4,1.0,2,Yes,10.7,4,19
104510,Employee104510,IT,Data Analyst,51,Female,Divorced,Doctorate,NJ,Trenton,2021-07-31,,No,9966.67,119600.0,4,2.0,4,Yes,8.3,0,23
110821,Employee110821,Radiology,Radiologic Technologist,47,Male,Divorced,Bachelor's Degree,MA,Boston,2016-11-28,,No,6316.67,75800.0,3,1.0,2,Yes,27.2,1,37
